timestamp,open,high,low,close,volume,sma_20,rsi_14,macd,elliott_wave_1,elliott_wave_2,elliott_wave_3,impulse_wave,corrective_wave,fibonacci_level,stoch_k,atr,price_change,volatility,target
2024-01-02 00:56:00,2070.749365,2036.386455,2036.286455,2000.637534,810.512471,1992.56838,72.088654,0.311952,1,0,0,1,1,0.618,97.688049,10.009519,-0.414077,0.003515,1
2024-01-02 00:57:00,2071.957731,2037.686923,2037.586923,2001.920657,1494.990797,2004.236364,57.959306,1.047206,0,0,0,1,0,0.618,26.934529,0.82233,0.720814,0.000591,1
2024-01-02 00:58:00,2072.981794,2038.217279,2038.117279,2001.252269,16.602348,2005.787612,23.933287,-0.316664,0,0,0,0,0,0.618,75.519208,0.876596,0.010191,0.002925,1
2024-01-02 00:59:00,2073.574321,2039.091624,2038.991624,2001.769955,1250.152865,1989.405219,43.764125,-0.63014,1,0,0,0,0,0.618,11.604244,0.151497,-0.086923,0.027029,0
2024-01-02 01:00:00,2074.352682,2039.090209,2038.990209,2001.657308,912.532688,2001.668646,71.055586,0.881025,0,0,0,0,1,0.236,0.253271,2.258047,-0.0869,0.005735,0
2024-01-02 01:01:00,2073.801496,2037.604975,2037.504975,2001.524062,741.876791,2001.344916,63.380008,-0.465779,0,0,1,1,0,0.618,91.949442,2.149647,-0.297922,0.008384,0
2024-01-02 01:02:00,2072.983297,2038.420847,2038.320847,2001.71465,245.039175,1995.987272,34.36282,-0.205427,0,0,1,0,0,0.618,67.344621,0.06418,-1.037445,0.006833,0
2024-01-02 01:03:00,2072.979923,2037.235449,2037.135449,2002.88997,1768.635568,1996.039075,35.318845,-0.285076,1,0,1,0,0,0.618,97.284861,1.931091,0.171866,0.011015,1
2024-01-02 01:04:00,2072.809738,2037.353564,2037.253564,2004.45651,288.549546,1994.717671,51.171725,0.077389,0,0,0,0,0,0.618,69.047197,1.203181,0.003088,0.005541,0
2024-01-02 01:05:00,2072.35651,2037.507181,2037.407181,2004.189495,672.89931,1990.394422,49.184287,-0.910559,0,0,0,1,1,0.618,35.230785,1.871507,-0.418542,0.007729,0
2024-01-02 01:06:00,2073.052898,2038.69958,2038.59958,2003.100803,172.070692,1994.730383,46.149287,0.311076,0,0,0,0,0,0.236,70.637746,2.131665,-0.69117,0.008179,1
2024-01-02 01:07:00,2074.008203,2039.963494,2039.863494,2002.281223,3638.574517,2003.481691,43.951102,0.23262,0,0,0,0,0,0.236,79.046411,2.312928,0.730287,0.001914,1
2024-01-02 01:08:00,2074.09661,2039.080413,2038.980413,2004.229018,216.332902,1998.247225,41.182138,0.432629,0,0,0,0,0,0.618,4.126809,3.470738,0.331122,0.008962,0
2024-01-02 01:09:00,2075.57414,2038.432569,2038.332569,2005.709794,1625.660802,2003.669619,83.832237,0.422479,1,1,0,1,1,0.236,82.729815,0.408283,-1.33284,0.002131,0
2024-01-02 01:10:00,2074.432451,2039.496084,2039.396084,2004.618513,305.274924,1989.993646,44.513384,0.226949,0,0,0,0,0,0.382,45.4852,0.287679,-0.739135,0.004635,0
2024-01-02 01:11:00,2074.238791,2037.985625,2037.885625,2006.279522,295.772361,2002.198111,40.113435,-0.15284,1,0,1,1,0,0.382,26.495376,1.937196,2.110648,0.004562,1
2024-01-02 01:12:00,2073.521969,2036.430771,2036.330771,2005.567863,547.680479,2003.88765,57.58931,0.029307,0,0,0,0,0,0.236,49.232521,7.148878,-1.193916,0.039012,0
2024-01-02 01:13:00,2071.655432,2038.242228,2038.142228,2006.232469,1869.813528,1986.933521,48.480026,-0.325866,0,0,0,1,0,0.236,1.153396,1.584097,-0.824606,0.009701,1
2024-01-02 01:14:00,2071.572752,2038.906712,2038.806712,2005.520061,1163.334563,1997.365426,36.176864,0.096833,1,0,0,0,0,0.382,23.207039,0.365357,-0.498661,0.000159,1
2024-01-02 01:15:00,2071.451004,2040.362325,2040.262325,2007.682931,2052.876298,2001.719623,46.248989,-0.395073,1,0,0,1,1,0.236,56.698485,1.521823,1.248132,0.028642,0
2024-01-02 01:16:00,2072.964454,2039.051971,2038.951971,2007.11279,48.363175,2006.515232,49.098402,0.068497,1,0,0,1,0,0.236,14.939743,0.22783,1.471111,0.006144,0
2024-01-02 01:17:00,2073.595265,2038.155803,2038.055803,2006.06298,3116.606463,1993.105157,56.454475,-0.220078,0,0,0,1,1,0.618,87.32503,5.872854,-1.325005,0.000496,0
2024-01-02 01:18:00,2072.571079,2039.560572,2039.460572,2005.606455,80.274371,2006.936172,54.695712,-0.408776,0,0,1,0,0,0.618,98.6261,0.327928,-1.542422,0.003396,1
2024-01-02 01:19:00,2074.425171,2037.864491,2037.764491,2008.233333,1276.777894,2002.193253,34.767853,0.525122,0,0,0,1,0,0.236,14.698462,0.09599,-0.523202,0.007792,0
2024-01-02 01:20:00,2075.646205,2037.290071,2037.190071,2008.493887,232.150435,1994.986263,59.130488,0.396576,0,0,1,0,0,0.382,71.490412,1.101239,0.001602,0.015099,1
2024-01-02 01:21:00,2076.228303,2038.151513,2038.051513,2007.465672,1837.875808,2004.963779,63.381756,0.028454,0,0,0,1,0,0.382,75.799328,0.858661,1.798332,0.007101,1
2024-01-02 01:22:00,2076.001818,2036.983354,2036.883354,2006.677292,1983.126031,2011.513971,33.862109,-0.871426,0,0,0,0,0,0.382,39.364746,0.182066,-1.183127,0.009421,0
2024-01-02 01:23:00,2075.042379,2038.596579,2038.496579,2004.929612,801.288766,1998.322729,38.349436,-0.43949,1,0,1,0,0,0.618,74.228942,2.895725,1.223148,0.011197,1
2024-01-02 01:24:00,2074.670172,2037.699572,2037.599572,2005.469744,515.621638,1997.909923,47.36688,-0.038467,0,0,0,0,0,0.382,96.792038,2.987179,0.497809,0.004065,1
2024-01-02 01:25:00,2075.758921,2036.861128,2036.761128,2004.219202,1576.831364,1995.239881,53.293313,0.236489,0,0,0,0,0,0.382,75.760366,0.638738,0.637677,0.003436,0
2024-01-02 01:26:00,2077.643507,2036.343688,2036.243688,2005.32486,2071.722319,2009.19152,53.864039,0.244786,0,0,0,0,0,0.618,81.405222,1.560496,0.480964,0.004307,1
2024-01-02 01:27:00,2079.186751,2036.048354,2035.948354,2006.114946,1340.4023,1996.352413,49.359185,0.115904,0,0,0,0,0,0.382,60.275206,1.029157,0.762592,0.036994,0
2024-01-02 01:28:00,2078.697901,2034.620328,2034.520328,2006.014927,2374.261115,1995.15568,28.527451,0.015268,0,0,0,1,1,0.236,87.560213,2.704949,1.04974,0.005155,0
2024-01-02 01:29:00,2077.578284,2035.399947,2035.299947,2007.251048,984.921848,1996.879354,65.180979,-0.107695,0,0,0,0,1,0.236,90.689529,1.475536,-0.093738,0.000438,0
2024-01-02 01:30:00,2077.71917,2037.002416,2036.902416,2008.176637,1110.093744,1996.938228,35.12533,-0.314166,0,0,1,0,1,0.382,24.845422,4.183872,-1.022998,0.021502,1
2024-01-02 01:31:00,2075.950731,2035.570426,2035.470426,2008.333548,848.309616,1997.108071,70.258687,0.827791,0,0,0,0,1,0.618,14.475267,4.758636,1.179485,0.00654,1
2024-01-02 01:32:00,2076.273899,2034.882634,2034.782634,2007.565399,669.747574,1996.055752,67.512682,0.516251,0,0,0,0,0,0.382,40.174912,0.14681,-0.941001,0.001937,0
2024-01-02 01:33:00,2076.126296,2035.785653,2035.685653,2007.978933,1063.80688,1996.420089,33.297209,0.291362,0,1,0,0,0,0.382,31.979542,0.700683,-0.233452,0.00216,0
2024-01-02 01:34:00,2075.66026,2034.10392,2034.00392,2008.386631,823.609906,2000.716259,55.287102,-0.567137,0,0,0,0,0,0.236,48.428921,0.127181,-0.119102,0.006444,0
2024-01-02 01:35:00,2074.065557,2033.700201,2033.600201,2008.878086,1313.9364,2006.748684,70.415951,-0.591314,0,0,0,0,0,0.618,43.636073,0.113314,0.415431,0.008712,0
2024-01-02 01:36:00,2074.579157,2034.254258,2034.154258,2008.957118,2721.658161,1995.040188,58.832702,-0.016093,0,1,0,0,0,0.382,17.792054,2.707129,0.550681,0.006512,1
2024-01-02 01:37:00,2074.046456,2034.330576,2034.230576,2009.284273,466.883991,1993.485962,24.534203,-0.256748,1,1,0,0,0,0.618,52.811379,0.833967,-0.775425,0.004179,0
2024-01-02 01:38:00,2072.876539,2032.047459,2031.947459,2009.586422,529.615076,2001.631596,49.437918,-0.569711,0,0,0,0,0,0.382,34.879805,0.903747,1.714328,0.001275,0
2024-01-02 01:39:00,2070.004277,2034.906287,2034.806287,2010.948513,15.147727,2002.664765,62.506453,0.052152,0,0,0,1,1,0.236,87.764277,7.813655,1.451363,0.018843,1
2024-01-02 01:40:00,2069.976762,2033.816362,2033.716362,2009.674413,748.732967,2007.704729,75.214293,-0.941832,0,0,0,1,0,0.236,87.194372,2.994293,0.222603,0.014607,0
2024-01-02 01:41:00,2071.749013,2034.775786,2034.675786,2008.672825,140.87366,2007.044104,47.966394,-0.045641,0,0,1,0,0,0.382,48.153431,1.176564,-0.034474,0.00525,1
2024-01-02 01:42:00,2073.410273,2033.672353,2033.572353,2008.747955,1258.783543,1992.074119,25.00627,0.254744,0,0,0,1,1,0.618,15.520195,0.167785,-0.809755,0.01606,1
2024-01-02 01:43:00,2072.953176,2034.913709,2034.813709,2007.987966,1512.251908,1990.011842,82.821988,0.238524,1,0,0,0,1,0.382,81.82057,2.257993,-0.029956,0.008261,1
2024-01-02 01:44:00,2072.350964,2034.388969,2034.288969,2008.198839,1282.801629,2002.82727,48.163147,-0.902677,0,1,0,0,0,0.618,14.753879,1.073929,-0.001106,0.003846,1
2024-01-02 01:45:00,2072.819739,2031.746503,2031.646503,2007.085684,791.078358,2002.692834,71.6674,-0.92628,0,0,0,0,0,0.236,37.528463,2.004703,-1.786881,0.001018,0
2024-01-02 01:46:00,2071.821353,2031.039729,2030.939729,2006.130304,764.036042,2007.40922,46.128362,-0.106302,0,0,0,1,0,0.236,31.649457,0.937588,0.843282,0.000344,0
2024-01-02 01:47:00,2072.123145,2029.626713,2029.526713,2008.1908,1040.024396,2001.962908,58.246746,-0.315585,0,0,0,1,0,0.618,52.71923,4.308548,2.240808,0.003552,0
2024-01-02 01:48:00,2072.889225,2028.983375,2028.883375,2007.961467,809.008899,1997.185832,39.717776,-0.608572,0,1,0,0,0,0.618,84.464642,1.145237,-0.43948,0.013131,0
2024-01-02 01:49:00,2074.116159,2030.444126,2030.344126,2006.790226,1387.458615,2005.197155,40.00889,-1.076183,0,0,0,0,0,0.236,7.325816,4.728975,0.016894,0.014191,1
2024-01-02 01:50:00,2074.016004,2030.16665,2030.06665,2006.675403,2249.308007,1994.777315,77.144213,-0.441097,0,1,1,0,0,0.382,21.851017,0.994559,1.180679,0.00538,1
2024-01-02 01:51:00,2073.812331,2028.197456,2028.097456,2007.711824,768.149847,2010.034366,64.095814,-0.050938,0,0,0,1,0,0.382,29.982536,2.411426,-0.947316,0.002515,0
2024-01-02 01:52:00,2072.934348,2028.04856,2027.94856,2008.917354,116.91773,2001.361911,49.581022,-0.118086,1,0,0,0,0,0.236,99.889715,0.241388,-1.956625,0.002502,0
2024-01-02 01:53:00,2072.107468,2026.688437,2026.588437,2007.456283,140.449995,1996.31335,64.01781,-0.601633,0,0,0,1,0,0.618,31.590811,1.721269,-0.110811,0.009124,0
2024-01-02 01:54:00,2071.880989,2024.033312,2023.933312,2006.689239,471.474225,1995.567444,39.831805,-0.501405,0,0,0,0,1,0.236,94.186195,0.756353,0.907328,0.000545,0
2024-01-02 01:55:00,2072.248354,2024.502532,2024.402532,2006.911946,685.76002,2000.975782,50.023355,-0.170536,0,0,0,0,0,0.382,13.766854,2.34148,-0.647913,0.037869,1
2024-01-02 01:56:00,2073.161939,2025.467241,2025.367241,2006.877972,254.957251,1999.60101,51.533583,-0.414583,1,0,0,0,0,0.382,21.900334,3.227921,-0.547179,0.004741,1
2024-01-02 01:57:00,2072.35876,2025.811141,2025.711141,2005.277966,602.84992,1999.316034,38.623303,0.161187,0,0,0,0,1,0.236,19.201782,4.484515,-1.312603,0.007094,0
2024-01-02 01:58:00,2073.851449,2025.777402,2025.677402,2003.839976,145.874591,1993.448881,36.658376,0.279641,0,0,0,1,0,0.618,21.378885,2.945268,-1.954583,0.00988,1
2024-01-02 01:59:00,2073.580325,2024.673618,2024.573618,2002.772373,275.529558,1999.191086,21.67139,0.226683,0,0,0,0,1,0.382,41.226306,0.488735,0.873274,0.002594,1
2024-01-02 02:00:00,2073.558958,2020.804365,2020.704365,2001.001485,1324.104652,2004.13374,35.486866,-0.546886,0,0,0,1,0,0.382,25.660859,1.380148,2.214119,0.002152,0
2024-01-02 02:01:00,2072.811746,2022.300334,2022.200334,2000.543014,4238.468247,1996.225798,77.418404,0.166804,0,1,0,1,0,0.236,62.400901,0.525867,1.323777,0.002028,0
2024-01-02 02:02:00,2070.387506,2022.193265,2022.093265,2001.737511,206.044447,2001.281133,23.344789,0.179575,0,0,0,1,1,0.236,27.490362,0.01395,0.391736,0.040257,0
2024-01-02 02:03:00,2071.271551,2023.532835,2023.432835,2001.071667,414.147562,2005.594463,49.480942,0.74311,0,0,0,1,0,0.236,62.081872,4.616623,-0.587937,0.007322,0
2024-01-02 02:04:00,2072.008395,2023.886668,2023.786668,2002.153923,431.839854,2003.150526,52.28908,0.987197,0,1,0,0,1,0.236,8.041087,4.650371,1.20482,0.015315,1
2024-01-02 02:05:00,2071.727068,2021.650871,2021.550871,2002.183619,252.734682,1993.949964,46.253502,0.620084,0,0,0,1,0,0.618,14.473357,2.491146,0.510567,0.005126,0
2024-01-02 02:06:00,2071.794058,2021.197871,2021.097871,2002.000237,228.227644,2001.606719,63.115418,-0.228846,1,0,0,1,0,0.618,52.185162,2.102379,-1.095674,0.00114,0
2024-01-02 02:07:00,2072.309997,2019.27375,2019.17375,2000.334498,141.211476,2007.324562,45.874229,-0.385908,0,1,0,1,0,0.236,48.009501,1.087757,-1.497901,0.008477,0
2024-01-02 02:08:00,2070.747452,2020.826369,2020.726369,2001.504315,2380.704439,2002.486269,64.302247,-0.100427,0,0,0,1,0,0.618,96.640856,2.236799,-1.218209,0.068678,0
2024-01-02 02:09:00,2070.218399,2021.268994,2021.168994,2001.620742,1048.030455,2005.901096,58.236837,-0.285898,0,0,0,0,0,0.618,94.894533,2.394239,-0.258951,0.018644,1
2024-01-02 02:10:00,2071.012664,2021.331883,2021.231883,2000.02085,343.149601,2004.900699,29.700786,1.047012,1,0,0,1,1,0.236,30.583707,4.848919,0.504318,0.011074,0
2024-01-02 02:11:00,2069.758374,2023.120519,2023.020519,2000.402704,298.533354,1994.308554,67.423268,0.477749,0,0,0,0,0,0.236,83.1039,5.53388,0.618417,0.003158,1
2024-01-02 02:12:00,2070.051932,2021.202943,2021.102943,1999.814869,890.923114,2008.901137,45.293318,0.311475,0,0,1,1,0,0.236,1.467944,1.368047,-0.686476,0.013052,0
2024-01-02 02:13:00,2068.69535,2021.981897,2021.881897,1999.87619,1194.756664,2006.268873,23.133239,0.401622,0,1,0,0,1,0.236,82.312274,0.968928,0.001229,0.006418,0
2024-01-02 02:14:00,2069.16178,2019.726233,2019.626233,2000.116324,291.701565,1998.584754,57.069441,0.685528,0,0,0,1,0,0.382,46.205262,2.125921,0.872384,0.006127,0
2024-01-02 02:15:00,2069.126139,2021.622259,2021.522259,2001.33206,426.42757,2006.479224,45.694306,0.3091,0,0,1,1,0,0.236,71.191188,3.272321,0.267886,3.1e-05,1
2024-01-02 02:16:00,2067.511007,2019.666938,2019.566938,2000.204781,343.353107,1999.361084,74.430131,-0.095542,1,0,1,1,0,0.618,51.243847,3.501068,-0.727264,0.000499,0
2024-01-02 02:17:00,2068.675746,2016.976225,2016.876225,2000.776664,91.795528,1999.553393,66.43405,0.371031,0,0,0,0,0,0.618,85.543635,0.174761,-0.956136,0.003121,1
2024-01-02 02:18:00,2067.941155,2020.058194,2019.958194,2002.104961,488.621374,1995.530766,36.465993,0.366835,1,0,0,0,0,0.618,51.727184,3.887559,-1.8743,0.009923,0
2024-01-02 02:19:00,2067.130902,2019.442693,2019.342693,2004.625448,762.735603,1994.826074,64.234803,-0.558587,0,0,0,0,0,0.618,28.725549,0.028189,-1.004115,0.00636,0
2024-01-02 02:20:00,2067.331472,2019.093172,2018.993172,2005.675008,1065.273033,2000.746394,39.55956,1.20039,0,0,0,0,0,0.618,93.229707,1.742652,0.101379,0.00367,0
2024-01-02 02:21:00,2068.480109,2019.228976,2019.128976,2006.036414,539.11654,1998.7336,25.143989,-0.306763,0,0,0,1,0,0.382,15.30539,3.131174,0.320004,0.026174,1
2024-01-02 02:22:00,2067.464287,2019.525929,2019.425929,2006.311436,4096.554107,1992.564096,40.781307,0.771154,0,0,0,0,0,0.618,48.181863,0.09853,1.819835,0.006775,0
2024-01-02 02:23:00,2067.525967,2018.028514,2017.928514,2007.863538,983.065599,2001.750777,30.063362,-0.080286,1,0,0,0,0,0.236,12.469075,1.293259,0.79794,0.000192,0
2024-01-02 02:24:00,2067.954783,2018.689845,2018.589845,2007.577101,2176.697729,2002.552611,49.795225,0.579408,0,0,0,0,0,0.618,10.034133,0.058394,0.588685,0.012008,0
2024-01-02 02:25:00,2068.647889,2019.033833,2018.933833,2008.373003,2476.792808,2001.495132,78.958083,0.026908,0,0,0,0,1,0.236,5.937214,1.263763,0.386624,0.010475,0
2024-01-02 02:26:00,2068.824331,2017.943399,2017.843399,2010.567106,1722.603049,2001.451371,51.180615,-0.721642,0,0,0,1,0,0.618,28.177478,0.055408,-1.477372,0.064024,0
2024-01-02 02:27:00,2068.457303,2018.120976,2018.020976,2010.457731,314.690995,2002.039037,56.921112,0.534589,0,0,0,1,0,0.382,76.376559,4.202676,-1.823916,0.023197,0
2024-01-02 02:28:00,2067.629713,2020.083636,2019.983636,2008.443779,564.361971,2000.832637,34.952699,0.736694,0,0,0,1,0,0.618,70.253441,0.189585,1.501593,0.014308,1
2024-01-02 02:29:00,2067.715856,2018.05607,2017.95607,2007.582966,0.385225,2001.745898,41.894825,-0.003559,0,0,0,0,1,0.382,82.179634,2.569928,-0.94697,0.003244,1
2024-01-02 02:30:00,2066.643717,2016.271012,2016.171012,2007.876411,600.398253,2002.528252,58.178881,0.428983,0,0,0,1,0,0.236,29.791936,0.935839,1.450065,0.006745,0
2024-01-02 02:31:00,2063.722367,2017.487855,2017.387855,2007.039461,347.789827,1997.073025,48.971275,-0.346473,0,0,0,0,0,0.236,48.232516,0.703761,-0.974817,0.010353,1
2024-01-02 02:32:00,2064.158927,2015.82743,2015.72743,2006.692247,118.666512,1993.669705,39.188882,0.031512,0,0,0,0,1,0.618,63.016112,0.311691,1.159456,0.006386,0
2024-01-02 02:33:00,2065.062862,2014.350509,2014.250509,2006.397201,1823.79426,2001.59626,65.042033,0.554409,0,0,0,1,0,0.236,33.964642,0.659039,0.403172,0.012238,1
2024-01-02 02:34:00,2062.699929,2015.760215,2015.660215,2006.95815,1119.162605,2000.757218,52.107176,0.191125,1,1,0,0,0,0.236,33.658926,1.119529,1.50941,0.0015,0
2024-01-02 02:35:00,2061.690198,2015.625913,2015.525913,2006.012184,7017.058884,2002.265149,80.825912,0.255967,0,0,0,0,0,0.236,21.595421,2.916021,-1.987794,0.00191,1
2024-01-02 02:36:00,2062.309353,2014.522499,2014.422499,2005.42842,689.929248,2005.691228,59.88962,0.513415,0,0,0,0,1,0.382,52.148995,1.600044,0.943362,0.053284,0
2024-01-02 02:37:00,2064.366848,2015.637296,2015.537296,2006.835467,401.532057,1999.827372,32.980265,0.84356,0,0,0,0,1,0.618,92.169577,0.837999,-1.855388,0.009851,1
2024-01-02 02:38:00,2064.387642,2014.388686,2014.288686,2006.353505,306.268936,1999.334544,51.734832,0.565821,1,0,0,0,0,0.382,8.253113,1.522441,0.355679,0.00146,1
2024-01-02 02:39:00,2063.659639,2014.388767,2014.288767,2007.07929,571.568862,2002.341642,31.940602,0.16587,0,1,0,1,0,0.382,97.070975,0.836692,-0.363923,0.005618,0
2024-01-02 02:40:00,2063.476742,2013.644831,2013.544831,2007.093229,370.87845,1994.897535,80.074659,-0.007358,0,0,0,0,1,0.618,89.627958,0.643709,1.006465,0.055695,0
2024-01-02 02:41:00,2064.851619,2015.812661,2015.712661,2007.070111,4684.056867,2000.209259,35.166706,0.096029,0,0,0,0,0,0.236,39.15278,2.150555,-0.214998,0.000987,0
2024-01-02 02:42:00,2064.205655,2016.959671,2016.859671,2007.808252,201.863983,1999.488666,66.712359,-0.64196,0,1,0,0,0,0.236,3.32396,4.388101,-0.756193,0.009565,0
2024-01-02 02:43:00,2063.406463,2017.539843,2017.439843,2005.94579,19.315035,2004.382556,64.31428,0.133977,0,0,1,0,1,0.382,2.568881,0.935794,-0.040697,0.015102,1
2024-01-02 02:44:00,2062.923719,2016.555665,2016.455665,2006.389134,139.261486,1997.707335,39.762285,-0.572427,0,1,0,0,0,0.236,95.396447,1.886656,-0.670429,0.035346,1
2024-01-02 02:45:00,2061.970391,2015.001921,2014.901921,2006.941897,2221.303093,2000.454532,54.926086,-0.187031,1,0,0,0,0,0.236,60.708944,2.957651,-0.276555,0.004286,0
2024-01-02 02:46:00,2062.093061,2013.793225,2013.693225,2007.79034,1183.906353,1999.222,53.837339,0.37511,0,0,1,1,0,0.236,69.363673,0.524913,-0.431906,0.003251,0
2024-01-02 02:47:00,2063.717739,2016.397708,2016.297708,2007.41487,1532.348225,1987.562884,62.490883,-0.196777,0,0,0,0,1,0.618,31.269353,2.283519,-1.164741,0.004412,1
2024-01-02 02:48:00,2064.040819,2016.587429,2016.487429,2007.415395,386.356202,1997.359921,52.654711,0.70448,0,0,0,1,0,0.382,85.471684,1.357558,0.875506,0.005039,1
2024-01-02 02:49:00,2063.788465,2016.950425,2016.850425,2004.962865,974.724083,1999.957736,39.978785,-0.020179,0,0,0,1,0,0.382,18.887729,0.712704,-0.497157,0.006186,0
2024-01-02 02:50:00,2063.496654,2016.775865,2016.675865,2004.293023,1230.654403,1995.542698,58.411621,0.602075,0,0,0,0,0,0.236,70.007351,1.425007,0.276358,0.001601,0
2024-01-02 02:51:00,2061.933463,2016.878585,2016.778585,2004.468609,395.142736,1999.388652,58.462703,-0.138128,0,0,0,0,1,0.236,13.845779,0.901874,0.774238,0.004113,0
2024-01-02 02:52:00,2062.816573,2017.938822,2017.838822,2005.93927,1289.268168,2006.69436,36.033452,-0.053724,0,1,1,0,0,0.618,95.045713,0.189665,-0.735811,0.004407,0
2024-01-02 02:53:00,2062.738736,2018.478576,2018.378576,2007.785049,993.330309,2004.816268,15.419218,0.576672,0,0,0,1,1,0.618,88.286622,0.668983,0.643969,0.037152,1
2024-01-02 02:54:00,2062.558256,2018.337386,2018.237386,2007.442601,351.310786,1990.669922,58.873291,-0.088564,0,0,0,0,0,0.382,86.810968,0.509932,-0.281624,0.016117,0
2024-01-02 02:55:00,2065.751363,2016.118489,2016.018489,2008.316633,54.304017,2003.797954,55.600136,0.187315,0,0,0,0,0,0.236,99.595354,3.10291,-0.345111,0.006132,1
2024-01-02 02:56:00,2066.050116,2014.912617,2014.812617,2008.169426,271.63134,2002.80875,56.47703,-0.212479,0,0,0,0,0,0.236,23.268561,1.656266,0.697666,0.03876,0
2024-01-02 02:57:00,2065.298325,2016.347553,2016.247553,2006.553467,966.364194,1999.533683,69.785207,-1.146959,0,0,0,1,0,0.618,91.552696,0.446341,0.076539,0.007511,0
2024-01-02 02:58:00,2064.871968,2016.601824,2016.501824,2007.158523,913.870307,1988.276158,63.141448,-0.298492,0,0,0,0,1,0.236,69.3209,1.715832,0.089687,0.004491,1
2024-01-02 02:59:00,2066.020413,2014.436515,2014.336515,2008.989808,708.56371,2003.913422,69.400491,0.731075,0,0,1,0,0,0.382,81.2836,2.340454,0.844301,0.000532,0
2024-01-02 03:00:00,2066.133684,2015.861445,2015.761445,2008.608371,289.650811,1997.853811,61.745656,0.167748,0,0,0,1,0,0.236,40.601239,1.986392,-0.121522,0.013782,1
2024-01-02 03:01:00,2064.695406,2014.834948,2014.734948,2007.701114,587.952815,2001.05421,52.159263,0.446837,0,0,1,0,1,0.382,76.690651,3.569711,0.635805,0.01903,1
2024-01-02 03:02:00,2065.614635,2015.303982,2015.203982,2007.768483,155.536018,1995.160758,31.556147,0.464875,0,0,0,1,0,0.382,71.312225,2.839015,-0.575961,0.005967,0
2024-01-02 03:03:00,2064.946491,2015.607587,2015.507587,2007.645691,1085.843002,1996.288713,73.117898,0.389573,1,0,0,0,0,0.382,74.088718,2.814666,0.442078,0.042817,1
2024-01-02 03:04:00,2066.819788,2017.48143,2017.38143,2010.255733,2033.780432,2004.681124,46.856409,0.797607,0,0,0,1,0,0.382,33.904026,0.174575,0.005616,0.011125,0
2024-01-02 03:05:00,2067.899836,2018.571699,2018.471699,2011.261595,623.03528,2008.113411,40.911708,-0.159232,0,0,0,1,1,0.618,26.136575,1.877049,0.573011,0.010781,0
2024-01-02 03:06:00,2067.452514,2019.507879,2019.407879,2011.390985,239.523913,1997.864932,59.55591,0.742603,0,0,0,0,0,0.382,88.271872,2.059907,-1.766846,0.001739,0
2024-01-02 03:07:00,2068.733531,2020.508785,2020.408785,2008.495656,1759.599923,2007.564285,22.465193,0.335399,0,0,0,0,0,0.382,40.928139,3.198612,0.476628,0.000559,1
2024-01-02 03:08:00,2068.801386,2019.532856,2019.432856,2008.352357,375.536604,1997.855549,38.914767,0.222735,0,0,0,0,0,0.236,80.607446,6.259065,0.479957,0.00458,0
2024-01-02 03:09:00,2069.65416,2022.567784,2022.467784,2010.204584,901.322399,1997.795482,40.561399,-1.027984,1,0,0,1,1,0.382,69.501525,0.701411,0.552557,0.011052,0
2024-01-02 03:10:00,2070.138893,2020.42989,2020.32989,2010.284631,78.417349,1992.910911,40.133014,0.200889,0,0,1,0,0,0.236,18.331739,0.895673,0.730262,0.002364,1
2024-01-02 03:11:00,2069.292536,2020.003566,2019.903566,2011.106481,1265.626404,2002.48661,79.02816,0.458803,1,0,0,1,0,0.382,17.293427,4.664659,-0.534702,0.02802,1
2024-01-02 03:12:00,2068.648986,2020.288844,2020.188844,2011.49844,617.430812,1999.022989,48.765051,0.116429,1,0,0,1,0,0.382,75.532884,1.824782,-0.557094,0.000124,0
2024-01-02 03:13:00,2069.678947,2018.197661,2018.097661,2011.011778,550.517393,1999.304883,40.416719,0.625251,0,1,0,0,0,0.618,98.827855,2.385026,-0.862098,0.004952,0
2024-01-02 03:14:00,2069.344172,2020.576264,2020.476264,2012.703094,2730.855325,1998.101955,49.27518,0.647756,0,0,0,0,0,0.618,92.665855,0.70362,-1.157804,0.003216,0
2024-01-02 03:15:00,2068.940523,2019.585402,2019.485402,2012.892,676.269499,1995.04136,62.805565,-0.139342,0,1,0,0,0,0.382,19.941085,3.845938,1.18106,0.009148,1
2024-01-02 03:16:00,2067.985401,2020.105035,2020.005035,2012.185129,16.89239,2003.12827,21.406477,0.054704,1,0,0,0,0,0.618,29.132835,0.291891,0.012397,0.025914,1
2024-01-02 03:17:00,2068.409,2018.250272,2018.150272,2012.206655,3214.407905,1999.693262,51.716274,-0.132718,1,0,0,0,0,0.618,90.013809,2.407996,1.477712,0.003753,1
2024-01-02 03:18:00,2070.471525,2018.414879,2018.314879,2013.634201,12.288084,2004.040036,43.205716,-0.210862,0,0,0,0,0,0.382,88.58729,1.572024,-0.50843,0.004892,1
2024-01-02 03:19:00,2069.403992,2018.771411,2018.671411,2012.15475,767.589396,1995.279238,54.043396,0.049698,0,0,0,0,0,0.236,13.562065,1.673045,-0.876686,0.022551,1
2024-01-02 03:20:00,2069.428211,2020.953378,2020.853378,2012.425016,1004.02152,2001.195337,32.812327,0.117246,0,0,0,1,1,0.382,12.653105,0.033911,-1.012336,0.020061,1
